u4477,j51376,0
u4477,j151405,0
u4477,j171485,0
u4477,j116395,0
u4477,j244280,0
u4477,j188124,0
u4477,j72325,0
u4477,j78902,0
u4477,j76759,0
u4477,d0d063384a056e9f92030dd4b22ff5e4,0
u4477,j61169,0
u4477,j255074,0
u4477,j115959,0
u4477,23cdff5dedc7e662c98aeca740de1fe3,0
u4477,c6edcbabef2ad993c1a8f7a3e85308fb,0
u4477,c1de4970b5af15618c822c43130cbcc9,0
u4477,j6383,0
u4477,j24117,0
u4477,j30603,0
u4477,j174824,0
u4477,j26274,0
u4477,j74646,0
u4477,j13379,0
u4477,j99135,0
u4477,j157040,0
u4477,j86031,0
u4477,bea10d2d61555974702cba6201c015ef,0
u4477,j264822,0
u4477,97fce87dbf6ebc7814c5131248e27383,0
u4477,j91625,0
u4477,j13426,0
u4477,j256389,0
u4477,46702fbdf98e4892c60b29faed5f07e7,0
u4477,j120405,0
u4477,j15081,0
u4477,j131192,0
u4477,j261627,0
u4477,j238591,0
u4477,j115676,0
u4477,j69012,0
u4477,j69021,0
u4477,j38977,0
u4477,j204179,0
u4477,j16809,0
u4477,j3447,0
u4477,j43255,0
u4477,j145867,0
u4477,j50780,0
u4477,j204235,0
u4477,j198352,0
u4477,j189698,0
u4477,j90032,0
u4477,j27747,0
u4477,j188124,0
u4477,j208247,0
u4477,j125219,0
u4477,594625bc7ce6eab71f2c572749e032f7,0
u4477,j91625,0
u4477,j119858,0
u4477,j181799,0
u4477,j34486,0
u4477,j44280,0
u4477,j16809,0
u4477,j120522,0
u4477,j65812,0
u4477,j103780,0
u4477,j201638,0
u4477,j172525,0
u4477,j151405,0
u4477,j244280,0
u4477,j222767,0
u4477,j72325,0
u4477,j78902,0
u4477,j176244,3
u4477,j21359,1
u4477,j42983,1
u4477,j91241,1
u4477,j152709,1
u4477,j138588,1
u4477,8d3236757faf20ce2377d4842391663e,1
u4477,j196915,1
u4477,j86057,1
u4477,j181799,1
u4477,j192079,1
u4477,j116132,2
u4477,j249498,1
u4477,j14046,1
u4477,j260698,1
u4477,j25863,1
u4477,j75412,1
u4477,j11933,3
u4477,j250122,1
u4477,j81969,1
u4477,j104241,1
u4477,j245293,2
u4477,j58981,1
u4477,j42983,1
u4477,j608,3
u4477,j1655,1
u4477,j106178,1
u4477,j119993,2
u4477,j91876,1
u4477,j130933,2
u4477,j116395,1
u4477,j9985,1
u4477,j258273,3
u4477,j189768,1
u4477,j220197,1
u4477,03459ba462ad8d3b52cb8b36bd1a22a7,2
u4477,815bc838992d155d7f0f3fe7a1fbc235,2
u4477,j258392,1
u4477,j99616,1
u4477,j39357,3
u4477,j32208,1
u4477,j86031,1
u4477,j112162,3
u4477,j192079,1
u4477,j36095,1
u4477,1318aa3e3aa2837f1c7ea9a12a17337b,2
u4477,j14046,1
u4477,j204659,1
u4477,j142612,1
u4477,j1876,2
u4477,j197665,1
u4477,j75412,1
u4477,j97699,2
u4477,j186835,2
u4477,j106411,1
u4477,j15734,2
u4477,j248049,3
u4477,j81969,1
u4477,j189599,1
u4477,j183602,2
u4477,j183098,3
u4477,j201574,1
u4477,j112977,1
u4477,j53006,2
u4477,j176771,1
u4477,j26048,1
u4477,j184240,2
u4477,j4113,1
u4477,j217367,1
u4477,j238255,2
u4477,j38583,2
u4477,j148093,1
u4477,j3044,1
