u656,j214712,0
u656,j194563,0
u656,j89544,0
u656,j89047,0
u656,j214712,0
u656,j231877,0
u656,j115344,0
u656,j13223,0
u656,j200114,0
u656,j11048,0
u656,104a5b895bd6fb80532b83166efbed81,0
u656,j66002,0
u656,03ac300be2513b907543e896e040fd38,0
u656,ae3f201dc68a6ddbcd14bb52b9a218dd,0
u656,5bd83ff177f03c13e4e1bcdad16bb13b,0
u656,j63898,0
u656,j57469,0
u656,j247240,0
u656,j230967,0
u656,j70329,0
u656,fce7d345f5e78ba0a3442a8da92ed3c1,0
u656,j35010,0
u656,j250469,0
u656,j82875,0
u656,j140363,0
u656,j78060,0
u656,j134986,0
u656,j17226,0
u656,j40473,0
u656,j169602,0
u656,j147393,0
u656,j82949,0
u656,j77036,0
u656,6d9c5a4ad030853843f444fd87d76e4b,0
u656,j170749,0
u656,j64111,0
u656,j28125,0
u656,j53417,0
u656,j59331,0
u656,j109108,0
u656,j238674,0
u656,j126515,0
u656,j176078,0
u656,j217811,0
u656,j176097,0
u656,j203671,0
u656,j69092,0
u656,j74908,0
u656,j40110,0
u656,j149122,0
u656,j105894,0
u656,j139441,0
u656,j175603,0
u656,j84158,0
u656,j122768,0
u656,j249670,0
u656,j6202,0
u656,j192296,0
u656,j218971,0
u656,j52418,0
u656,j186993,0
u656,j227494,0
u656,j131426,0
u656,j256113,0
u656,j140071,0
u656,j261865,0
u656,j203749,0
u656,j85843,0
u656,j110350,0
u656,j191829,0
u656,j48193,0
u656,j174132,0
u656,j18078,0
u656,j45545,0
u656,j219045,0
u656,j104408,0
u656,j68729,0
u656,j202792,0
u656,j65393,0
u656,j152071,0
u656,j80591,0
u656,j26736,0
u656,j218031,0
u656,j33777,0
u656,979c003c3f2ec5f73fcd8dcfbf0fb67c,0
u656,f72d1880ee936359877262355f572181,0
u656,j255704,0
u656,j230911,0
u656,j106751,0
u656,j78502,0
u656,j171090,0
u656,j230967,0
u656,j30625,0
u656,j37668,0
u656,j4871,0
u656,j254687,0
u656,j111107,0
u656,j186139,0
u656,j78576,0
u656,j108401,0
u656,j261421,2
u656,j139245,3
u656,j35151,2
u656,j64198,3
u656,j214708,1
u656,j200093,2
u656,j248248,1
u656,j230317,2
u656,a832e46d60a14b0dd164d0b6b012dc8f,1
u656,j181128,1
u656,j255704,1
u656,j184404,1
u656,j145572,2
u656,j78502,1
u656,j20939,1
u656,j260601,1
u656,j16648,1
u656,j706,1
u656,j246761,1
u656,j56450,1
u656,j212176,2
u656,j224119,1
u656,j130719,1
u656,j262835,1
u656,j165359,2
u656,j57202,1
u656,j122182,2
u656,j162234,1
u656,j45980,2
u656,j223203,1
u656,j25977,1
u656,j106506,1
u656,j96689,2
u656,j236131,3
u656,j13717,1
u656,j222740,2
u656,j214712,1
u656,j243742,1
u656,j231877,1
u656,j256201,1
u656,j188756,1
u656,j261421,1
u656,j147181,1
u656,j63898,3
u656,j207240,2
u656,j16648,1
u656,j246761,1
u656,j56450,1
u656,j139245,1
u656,j197018,2
u656,j75343,2
u656,j138744,1
u656,j170735,1
u656,j155558,1
u656,j35151,1
u656,j1370,2
u656,j46991,3
u656,j126515,1
u656,j29275,2
u656,j58837,2
u656,j47564,2
u656,j253259,1
u656,j69987,2
u656,j64198,1
u656,j157322,2
u656,j13717,2
u656,j203749,2
u656,j144920,1
u656,j251767,1
u656,j200069,2
u656,j248248,1
u656,j62274,1
u656,j147181,1
u656,a32b8f2175ec0ed9dcca51360a2cc75e,1
u656,6a480aea956a7f45b72277e25b3d1a63,2
u656,j63898,1
u656,j57469,1
u656,j118719,1
u656,j236832,2
u656,j182276,2
u656,bce76a4acb3e065a118de4283ec880aa,2
u656,j150607,2
u656,j5475,1
u656,j118968,1
u656,j187415,2
u656,j57202,1
u656,j212357,2
u656,j21682,2
u656,j126040,2
u656,j52363,2
u656,j105894,1
u656,j172981,3
u656,j223203,1
u656,j88966,1
u656,j54056,2
u656,j86311,2
u656,j33088,1
u656,j236131,1
u656,j244234,1
u656,j85843,1
